Date,Unit,Power,Down,Reason or Comment,Change in report (*),Number of Scrams (#)
2005-05-04,River Bend 1,100, , , , 
2005-05-04,San Onofre 2,100, , , , 
2005-05-04,San Onofre 3,100, , , , 
2005-05-04,South Texas 1,100, , , , 
2005-05-04,South Texas 2,100, , , , 
2005-05-04,Waterford 3,0,2005-04-16,REFUELING OUTAGE - DEFUELED, , 
2005-05-04,Wolf Creek 1,0,2005-04-08,REFUELING OUTAGE, , 
2005-05-05,Beaver Valley 1,90, ,CONDENSER WATERBOX CLEANING, , 
2005-05-05,Beaver Valley 2,98, ,REPLACING SEPERATOR DRAIN TANK PUMP MOTOR, , 
2005-05-05,Calvert Cliffs 1,100, , , , 
2005-05-05,Calvert Cliffs 2,100, , , , 
2005-05-05,FitzPatrick,100, , , , 
2005-05-05,Ginna,100, , , , 
2005-05-05,Hope Creek 1,100, , , , 
2005-05-05,Indian Point 2,100, , , , 
2005-05-05,Indian Point 3,100, , , , 
2005-05-05,Limerick 1,100, , , , 
2005-05-05,Limerick 2,100, , , , 
2005-05-05,Millstone 2,0,2005-04-08,REFUELING OUTAGE,*, 
2005-05-05,Millstone 3,100, , , , 
2005-05-05,Nine Mile Point 1,67, ,HOLDING TO INVESTIGATE HIGH STATOR WINDING TEMPERATURE ALSO CONDITIONING NEW TURBINE ROTOR,*, 
2005-05-05,Nine Mile Point 2,100, , , , 
2005-05-05,Oyster Creek,100, , , , 
2005-05-05,Peach Bottom 2,100, , , , 
2005-05-05,Peach Bottom 3,100, , , , 
2005-05-05,Pilgrim 1,0,2005-04-18,REFUELING OUTAGE, , 
2005-05-05,Salem 1,100, , , , 
2005-05-05,Salem 2,0,2005-04-05,REFUELING OUTAGE, , 
2005-05-05,Seabrook 1,45, ,INCREASING POWER,*, 
2005-05-05,Susquehanna 1,100, , , , 
2005-05-05,Susquehanna 2,100, , , , 
2005-05-05,Three Mile Island 1,100, , , , 
2005-05-05,Vermont Yankee,100, , , , 
2005-05-05,Browns Ferry 1,0,1985-03-03,DEFUELED, , 
2005-05-05,Browns Ferry 2,100, , , , 
2005-05-05,Browns Ferry 3,100, , , , 
2005-05-05,Brunswick 1,100, , , , 
2005-05-05,Brunswick 2,100, , , , 
2005-05-05,Catawba 1,95, ,MAIN STEAM SAFETY VALVE TESTING,*, 
2005-05-05,Catawba 2,100, , , , 
2005-05-05,Crystal River 3,100, , , , 
2005-05-05,Farley 1,31, ,REPAIRING 6A HEATER DRAIN VALVE,*, 
2005-05-05,Farley 2,100, , , , 
2005-05-05,Harris 1,52, ,LIMITED DUE TO ONE FEEDWATER TRAIN OUT OF SERVICE,*, 
2005-05-05,Hatch 1,100, , , , 
2005-05-05,Hatch 2,100, , , , 
2005-05-05,McGuire 1,100, , , , 
2005-05-05,McGuire 2,100, , , , 
2005-05-05,North Anna 1,100, , , , 
2005-05-05,North Anna 2,100, , , , 
2005-05-05,Oconee 1,0,2005-04-08,REFUELING OUTAGE, , 
2005-05-05,Oconee 2,100, , , , 
2005-05-05,Oconee 3,100, , , , 
2005-05-05,Robinson 2,100, , , , 
2005-05-05,Saint Lucie 1,100, , , , 
2005-05-05,Saint Lucie 2,100, , , , 
2005-05-05,Sequoyah 1,100, , , , 
2005-05-05,Sequoyah 2,0,2005-04-24,DEFUELED, , 
2005-05-05,Summer,0,2005-04-23,DEFUELED, , 
2005-05-05,Surry 1,100, , , , 
2005-05-05,Surry 2,0,2005-04-23,DEFUELED, , 
2005-05-05,Turkey Point 3,100, , , , 
2005-05-05,Turkey Point 4,0,2005-04-10,DEFUELED, , 
2005-05-05,Vogtle 1,100, , , , 
2005-05-05,Vogtle 2,100, , , , 
2005-05-05,Watts Bar 1,100, , , , 
2005-05-05,Braidwood 1,100, , , , 
2005-05-05,Braidwood 2,24, ,INCREASING POWER,*, 
2005-05-05,Byron 1,100, , , , 
2005-05-05,Byron 2,100, , , , 
2005-05-05,Clinton,95, ,100% ELECTRICAL CAPABILITY, , 
2005-05-05,D.C. Cook 1,100, , , , 
2005-05-05,D.C. Cook 2,100, , , , 
2005-05-05,Davis-Besse,100, , , , 
2005-05-05,Dresden 2,97, ,100% ELECTRICAL CAPABILITY, , 
2005-05-05,Dresden 3,98, ,100% ELECTRICAL CAPABILITY, , 
2005-05-05,Duane Arnold,48, ,HOLDING FOR CHEMISTRY,*, 
2005-05-05,Fermi 2,100, , ,*, 
2005-05-05,Kewaunee,0,2005-02-20,SHUTDOWN TO RESOLVE AUXILIARY FEEDWATER ISSUE, , 
