Date,Unit,Power,Down,Reason or Comment,Change in report(*),Number of Scrams(#)
2002-05-04,SOUTH TEXAS 1,100, , , , 
2002-05-04,SOUTH TEXAS 2,100, , , , 
2002-05-04,WATERFORD 3,100, , , , 
2002-05-04,WOLF CREEK 1,100, , , , 
2002-05-05,BEAVER VALLEY 1,100, , , , 
2002-05-05,BEAVER VALLEY 2,100, , , , 
2002-05-05,CALVERT CLIFFS 1,0,2002-02-15,REFUELING OUTAGE - DEFUELED, , 
2002-05-05,CALVERT CLIFFS 2,100, , , , 
2002-05-05,FITZPATRICK 1,100, , , , 
2002-05-05,GINNA 1,100, , , , 
2002-05-05,HOPE CREEK 1,100, , , , 
2002-05-05,INDIAN POINT 2,100, , , , 
2002-05-05,INDIAN POINT 3,100, , , , 
2002-05-05,LIMERICK 1,100, , , , 
2002-05-05,LIMERICK 2,100, , , , 
2002-05-05,MILLSTONE 2,100, , , , 
2002-05-05,MILLSTONE 3,100, , , , 
2002-05-05,NINE MILE POINT 1,100, , , , 
2002-05-05,NINE MILE POINT 2,100, , , , 
2002-05-05,OYSTER CREEK 1,100, , , , 
2002-05-05,PEACH BOTTOM 2,100, , , , 
2002-05-05,PEACH BOTTOM 3,100, , , , 
2002-05-05,PILGRIM 1,100, , , , 
2002-05-05,SALEM 1,100, , , , 
2002-05-05,SALEM 2,0,2002-04-04,REFUELING OUTAGE, , 
2002-05-05,SEABROOK 1,0,2002-05-04,REFUELING OUTAGE,*, 
2002-05-05,SUSQUEHANNA 1,99, , ,*, 
2002-05-05,SUSQUEHANNA 2,100, , , , 
2002-05-05,THREE MILE ISLAND 1,100, , , , 
2002-05-05,VERMONT YANKEE 1,91, ,POWER LIMITED DUE TO FIVE POTENTIAL FUEL FAILURES, , 
2002-05-05,BROWNS FERRY 1,0,1985-03-03,DEFUELED, , 
2002-05-05,BROWNS FERRY 2,85, ,INCREASING POWER,*, 
2002-05-05,BROWNS FERRY 3,100, , , , 
2002-05-05,BRUNSWICK 1,100, , , , 
2002-05-05,BRUNSWICK 2,100, , , , 
2002-05-05,CATAWBA 1,0,2002-04-26,REFUELING OUTAGE - DEFUELED, , 
2002-05-05,CATAWBA 2,100, , , , 
2002-05-05,CRYSTAL RIVER 3,100, , , , 
2002-05-05,FARLEY 1,12, ,PLANT RECOVERY FROM REACTOR SCRAM, SEE EN #38885),*, 
2002-05-05,FARLEY 2,100, , , , 
2002-05-05,HARRIS 1,100, , , , 
2002-05-05,HATCH 1,100, , , , 
2002-05-05,HATCH 2,100, , , , 
